responseid,recordeddate,duration,q1_opcao,q1_nota,q2,plataforma,pesquisa,referer,di_device_type,pubaccid,list_id,category_id,intercept_show_phone,intercept_adview_buyer_sent_msg,intercept_chatlist_buyer_sent_msg,intercept_user_clicked_on_adreply,dt
R_1QnHDpGQU1TJWEy,2021-12-14T16:03:07.308Z,16,"É ruim, tenho dificuldade",2,as pessoas nao respondem ,Web,OLX_Buyer_Negotiation,https://pa.olx.com.br/,desktop,6d36e34b-1b68-4bcb-bcab-2460608cc989,968841045,3060,,Sim,,,2022-02-14
R_Rz6Ncfs3LqBZmYF,2021-12-14T16:07:51.795Z,29,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://go.olx.com.br/,desktop,2a8d415b-2dd2-41c2-8ee4-e48c25c48e56,indefinido,5000,Sim,,,,2022-02-14
R_2Y4KapCoG1P3iQ8,2021-12-14T16:11:34.334Z,17,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,def2b8db-3cbf-47f4-a286-827d810133da,indefinido,indefinido,,,Sim,,2022-02-14
R_bOOuSY9RmGqAU5r,2021-12-14T16:14:33.264Z,14,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,4b926ebd-78a3-4ac5-b528-d4db9cd26ea7,indefinido,indefinido,,,Sim,,2022-02-14
R_Di93Iv79M2tYrMR,2021-12-14T16:31:00.148Z,69,"É boa, consigo negociar",3,"as vezes complica, tipo a ultima compra que fiz pelo olx pay, estão com meu dinheiro ate agora. isso vai dar problema
",Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,71f3ba27-7ceb-4c3c-8438-b8f245fb0bbe,968363883,3040,,Sim,,,2022-02-14
R_cx9oUpuMTvbTdi9,2021-12-14T16:32:38.443Z,83,"É ruim, tenho dificuldade",2,Muitos anúncios em categorias incorretas e infelizmente muitos anúncios enganosos.,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,d7a62e54-2b31-4b62-aeee-9c5391d147ba,indefinido,indefinido,,,Sim,,2022-02-14
R_3PnMGRPzyGtcdT5,2021-12-14T16:32:44.791Z,11,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,8909ab2a-93da-4833-b932-1730ea2433da,indefinido,indefinido,,,Sim,,2022-02-14
R_1gefAoDQaYxAWrE,2021-12-14T16:40:12.101Z,20,"É péssimo, nunca consigo fechar negócio",1,,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,mobile,6a07be25-f002-4507-83c7-65145d5cb8d6,indefinido,1040,Sim,,,,2022-02-14
R_3knyivh780bRFaH,2021-12-14T16:40:55.339Z,10,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,8a48bbcd-46e8-498a-89ba-b69e133603d7,915800042,1080,,Sim,,,2022-02-14
R_3ReY7cHvp29QRAy,2021-12-14T16:44:20.911Z,21,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,desktop,89758684-a43f-4b98-a59a-63f1afaa1b45,indefinido,1020,Sim,,,,2022-02-14
R_2uTYtJTD0Q08t9U,2021-12-14T16:52:37.183Z,7,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,9987b2db-911a-4135-8fdd-a5ffe896d765,969004579,5020,,Sim,,,2022-02-14
R_10rqWeJVKzEJ9hk,2021-12-14T16:52:51.985Z,14,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,2f619e3e-ae84-460a-9bd0-5d20024e96f5,964656902,2020,,Sim,,,2022-02-14
R_3h6AQ4rJrVvdvxC,2021-12-14T16:53:28.776Z,16,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://ro.olx.com.br/,desktop,c71a6d96-066c-47f2-9d63-8c312e49fb1f,959359923,6060,,Sim,,,2022-02-14
R_2dHmKBC9RSRHefr,2021-12-14T16:54:09.254Z,14,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rs.olx.com.br/,desktop,510a7c9b-5d32-4040-b1a7-cf6b0adb338c,indefinido,5040,Sim,,,,2022-02-14
R_vChH1kbxp90B2F3,2021-12-14T16:55:03.233Z,68,"É boa, consigo negociar",3,"Tem que ter mais força os mecanismos de denuncia, vejo por aqui muitos anúncios que denuncio e não se faz nada",Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,desktop,7bfc8d78-134a-41d5-b871-0f2194b3fa6e,indefinido,1100,Sim,,,,2022-02-14
R_1r92gAUVK26FTTN,2021-12-14T17:15:15.663Z,76,"É ruim, tenho dificuldade",2,"Tive problema alguns dias atrás, fui enganado. Paguei por algo que na realidade não funciona em meu aparelho. Estou a procura de outro que me atenda, mas está bem dificil.",Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,0fa75011-52e6-42c2-95a4-6654d518ca2c,962846889,3020,,Sim,,,2022-02-14
R_278ssYg3nnTpX09,2021-12-15T17:03:45.796Z,30,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,d52399c4-1b5d-49a0-8c5d-db5a83ab1f4e,indefinido,2020,Sim,,,,2022-02-14
R_2E45J9RQJHnhw7A,2021-12-15T17:08:41.372Z,13,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,ac37919a-10b4-4409-bcbc-2a79f6601bbb,indefinido,indefinido,,,Sim,,2022-02-14
R_1divy66EAg80Ew4,2021-12-15T17:08:53.013Z,5,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rs.olx.com.br/,desktop,4473fb28-50fa-454d-802d-e1c35e8eb507,962578613,1020,,Sim,,,2022-02-14
R_214AcSgVeZiAMav,2021-12-15T17:09:54.090Z,8,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,f6a06a13-d0ae-4d7e-aaa9-145808ec4d83,968102087,3060,,Sim,,,2022-02-14
R_2z8VfdugsS5oOu8,2021-12-15T17:11:03.025Z,19,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-em-arvoredo-contagem-mg-940091054,mobile,cfbb101b-50c3-41a5-89c7-1c00ad49d02b,indefinido,1040,Sim,,,,2022-02-14
R_BWkO8cuuxy0sH6N,2021-12-15T17:11:11.786Z,21,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://pe.olx.com.br/regiao-de-petrolina-e-garanhuns/celulares/iphone-6s-967205323,mobile,679724e5-9c0c-4cd7-a8bc-dee574e3d829,967205323,3060,,Sim,,,2022-02-14
R_1mLvBBsYDcdI7VO,2021-12-15T17:12:26.630Z,7,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,d8de2961-4b4a-4033-a9c9-3cf5e317b519,961616209,1100,,Sim,,,2022-02-14
R_vZuY3CM4aR0frUd,2021-12-15T17:14:09.449Z,17,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,desktop,8fe9a86c-1b90-4386-bc55-b8bb7459bdb8,indefinido,2020,Sim,,,,2022-02-14
R_3qJDJAW1aVacbtv,2021-12-15T17:20:17.457Z,13,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,mobile,12637f5b-377d-4fff-acc4-9bd4b2a02776,indefinido,7020,Sim,,,,2022-02-14
R_sGX0jhVfGHCk1gJ,2021-12-15T17:22:20.443Z,41,É muito bom negociar na OLX,4,"Plataforma excelente, pena que não é todo mundo que deixar a opção de compra segura",Web,OLX_Buyer_Negotiation,https://ms.olx.com.br/,desktop,23178264-a1f7-4fe4-8635-8e2f7b378575,969474320,11020,,Sim,,,2022-02-14
R_1LUzfX0Om4tVf4R,2021-12-15T17:23:30.805Z,17,É muito bom negociar na OLX,4,bom,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,2df5e627-7a32-4b89-97dc-e683fdeff3e8,indefinido,2020,Sim,,,,2022-02-14
R_31iLGTdMbGuDHp2,2021-12-15T17:23:56.891Z,25,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://go.olx.com.br/,desktop,d71a19fc-161c-411b-8fc6-9cc87b737507,indefinido,5020,Sim,,,,2022-02-14
R_1jkOZv55c2JsGMq,2021-12-15T17:24:02.008Z,16,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,e03f2afe-db26-47f2-b55e-334f57e0b7a8,indefinido,5020,Sim,,,,2022-02-14
R_2uOQJCYmI6pMiGg,2021-12-15T17:34:22.061Z,13,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,fb498a79-7acb-4387-b80d-7c41d986552e,969516824,2020,,Sim,,,2022-02-14
R_3fP446TN0OtOd8f,2021-12-15T17:35:14.970Z,29,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,fddbcdd6-aa7e-481e-baaa-786c4b33b25e,indefinido,2020,Sim,,,,2022-02-14
R_3Pc8OxEsNifVXm9,2021-12-15T17:50:04.764Z,15,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,desktop,3b43fdf5-bd35-4437-84a9-e5da55f3708b,958274753,2020,,Sim,,,2022-02-14
R_Q6rlyTkGn3QYKch,2021-12-15T17:52:59.804Z,38,"É boa, consigo negociar",3,"GOSPTARIA DE PODE COLOCAR MAIS FOTOS DOS MEUS ANUNCIOS
]",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,02042099-039d-4b45-98b2-12306233af65,indefinido,indefinido,,,Sim,,2022-02-14
R_2B98wispJlCbp4e,2021-12-15T17:54:11.522Z,39,É muito bom negociar na OLX,4,Tudo que vou comprar online sempre procuro primeiro na Olx,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,7114dfb5-b6f0-4fa2-949d-08983c4f2743,969334044,2101,,Sim,,,2022-02-14
R_33qfE8Spi5E707M,2021-12-15T17:56:31.830Z,144,"É ruim, tenho dificuldade",2,"maior dificuldade é não conseguir apagar as mensagens 
",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,f8d03205-337c-43b7-9e41-03e37577d295,indefinido,indefinido,,,Sim,,2022-02-14
R_6roqLXHmX7O6V33,2021-12-15T17:59:13.677Z,8,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,7cbc0a64-a145-4586-a827-c843e98c2680,958521239,3060,,Sim,,,2022-02-14
R_2czK6TyPlezun2U,2021-12-15T18:02:43.869Z,12,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rs.olx.com.br/,desktop,c38a4d06-5256-4890-b527-c9a05ae7530e,indefinido,1040,Sim,,,,2022-02-14
R_2zRNLC0QRG63IQH,2021-12-15T18:02:56.252Z,26,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,dd3eec5f-47be-4882-921f-8b1da6006bdd,indefinido,indefinido,,,Sim,,2022-02-14
R_1f7X8Q7oqbOWDAw,2021-12-15T18:05:41.986Z,6,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,7055e070-9aef-40b1-892b-b31c7c7280cd,indefinido,indefinido,,,Sim,,2022-02-14
R_2YlEdh5CyOqz7CM,2021-12-15T18:08:13.917Z,7,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ma.olx.com.br/,desktop,8417af77-22f1-477e-930a-cdad94bd7492,964551535,5080,,Sim,,,2022-02-14
R_3Eo5Q0eJIAQSwdG,2021-12-15T18:14:25.559Z,312,"É péssimo, nunca consigo fechar negócio",1,ruim de mais,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,7718a3df-4f4b-43b3-b99a-7282770a1eda,indefinido,1040,Sim,,,,2022-02-14
R_24Br5TbCQytgZCE,2021-12-15T18:14:47.884Z,12,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,b7dbca15-9202-492b-b0d8-2cfa01b0d860,indefinido,indefinido,,,Sim,,2022-02-14
R_1LIpK3rQHlxsTYE,2021-12-15T18:50:51.700Z,32,É muito bom negociar na OLX,4,muito anuncio clonado,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,c245f453-7bf2-47cc-871c-f25552cb7628,indefinido,indefinido,,,Sim,,2022-02-14
R_1pSZY0T0diOziFi,2021-12-15T18:55:23.295Z,23,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,65ad402c-4bbf-4de1-8be4-435f1cb7be1a,indefinido,indefinido,,,Sim,,2022-02-14
R_3KJifDVBhwUHWTS,2021-12-15T19:00:36.228Z,12,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,09898083-6488-41f1-b986-9e78a016aa9c,indefinido,indefinido,,,Sim,,2022-02-14
R_3NJbB4A0o7wnJl5,2021-12-15T19:02:29.593Z,53,"É péssimo, nunca consigo fechar negócio",1,Os compradores nunca sabem oque é olx pay + entrega sempre tem que ficar perguntado pra as pessoas que tem esse tipo de anuncio se envia em vez de só comprar,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,650748dd-602b-493b-a3d1-fc47bbd73a60,indefinido,indefinido,,,Sim,,2022-02-14
R_2YrKEfnoQR7ze0l,2021-12-16T19:01:44.395Z,11,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,desktop,5670a43f-30b1-4455-b454-8a8ea54e9511,969031819,3060,,Sim,,,2022-02-14
R_3MFMD7cTfGoQWYp,2021-12-16T19:11:13.399Z,23,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,33091152-17f6-442a-a496-cd5bcd5867b9,969177382,2020,,Sim,,,2022-02-14
R_1mef2F5Z9cCTfar,2021-12-16T19:15:58.584Z,17,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,48aaa041-f249-48a7-81e0-0445e137fb19,indefinido,8040,Sim,,,,2022-02-14
R_1o0FxAIFugql22T,2021-12-16T19:22:17.293Z,18,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://es.olx.com.br/,desktop,9176ef8d-dacd-4c53-a0d4-2215d4d491bf,indefinido,5040,Sim,,,,2022-02-14
R_3Em81jTMUdxnFnf,2021-12-16T19:24:04.302Z,46,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://pr.olx.com.br/,desktop,95d448bb-a61e-4938-ae59-6632af140bea,indefinido,2040,Sim,,,,2022-02-14
R_psZGbEOncexFz1v,2021-12-16T19:26:10.652Z,12,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rs.olx.com.br/,desktop,16fc1449-a950-48d3-a53c-707e354b67b7,indefinido,12020,Sim,,,,2022-02-14
R_1eFdBtiKhpp0akZ,2021-12-16T19:29:16.608Z,51,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://go.olx.com.br/,desktop,b611db10-7c99-49cb-a0f2-e3fc28a85ef6,indefinido,1040,Sim,,,,2022-02-14
R_3GpiYxkFw2txGAh,2021-12-16T19:31:49.275Z,20,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,mobile,b57f4168-ef56-4646-aedd-8c6353c3ae48,indefinido,2060,Sim,,,,2022-02-14
R_2TFehQ49aaIphHI,2021-12-16T19:42:18.189Z,8,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,66665362-4101-4ebb-a8bb-3f8b7cd6edda,indefinido,indefinido,,,Sim,,2022-02-14
R_qPjneXwpHFS0krn,2021-12-16T19:44:28.142Z,23,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,346b47b7-308a-45df-9dcc-6badfcd04462,indefinido,indefinido,,,Sim,,2022-02-14
R_2SuHHy7NwcaTlb7,2021-12-16T19:47:11.591Z,34,É muito bom negociar na OLX,4,"so agradecer pela plataforma
",Web,OLX_Buyer_Negotiation,https://rn.olx.com.br/,desktop,d8ab06bd-d340-4efe-8f13-082f8fa8e476,968927005,6020,,Sim,,,2022-02-14
R_2Y4dpzwDo1B8PoY,2021-12-16T19:48:35.854Z,16,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sc.olx.com.br/,desktop,6ea11ce5-bd94-4b18-b5d2-532cb3c46034,969999084,1040,,Sim,,,2022-02-14
R_1eS6GA2zxurhDIS,2021-12-16T19:48:59.820Z,92,"É ruim, tenho dificuldade",2,ruim,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,2c5dff39-25a1-457d-92bf-a44736294ca5,indefinido,1040,Sim,,,,2022-02-14
R_3kLBVnXasxht9TJ,2021-12-16T19:49:17.088Z,14,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://go.olx.com.br/,mobile,b89cda2e-35d4-47c0-bb17-0170dbc06702,969681492,11020,,Sim,,,2022-02-14
R_26kJrYId6zWhqzp,2021-12-16T19:50:51.892Z,16,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,4d580242-e17b-479f-b15c-4423f1dcc65d,indefinido,indefinido,,,Sim,,2022-02-14
R_238lG9k5xX7IOJx,2021-12-16T19:53:58.471Z,47,"É boa, consigo negociar",3,Sempre tem ótimas opções e facilidade pra pesquisar ,Web,OLX_Buyer_Negotiation,https://mg.olx.com.br/,mobile,8a6cfe49-6ee6-4f72-8f25-35e82f4d2490,965138840,2020,,Sim,,,2022-02-14
R_WCKrRLx7pgovQdP,2021-12-16T20:04:34.093Z,14,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,774b6721-85ba-44e5-bd5a-3ec7f9b34b58,indefinido,indefinido,,,Sim,,2022-02-14
R_ueI84cWVFoTJMZz,2021-12-16T20:13:35.535Z,42,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,2ee22230-180b-4c39-ac9f-d3d9d3e8bdfc,indefinido,7020,Sim,,,,2022-02-14
R_3NVOpVDBjDmT0eu,2021-12-16T20:14:39.895Z,22,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,488e44f0-9184-42ea-936f-24669b52dfba,968828543,10120,,Sim,,,2022-02-14
R_3EJStKuRrOf8QuV,2021-12-16T20:31:19.394Z,123,"É ruim, tenho dificuldade",2,Muitos anúncios de empresas entram nos anúncios de particulares dificultando a procura por carros direto que trate direto com o dono. Também  ainda tem muitos anúncios enganosos.,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,mobile,cac2ec0e-a2f2-4c51-b13d-d80ab19b84fe,969565505,2020,,Sim,,,2022-02-14
R_2XiYOJdyVtQPsfU,2021-12-16T20:33:24.901Z,10,"É ruim, tenho dificuldade",2,,Web,OLX_Buyer_Negotiation,https://pr.olx.com.br/,desktop,5d7f399d-2363-4118-9dc8-3ebfaddd1aa1,indefinido,2020,Sim,,,,2022-02-14
R_2uyVmSoE1Ts5tc4,2021-12-16T20:36:33.576Z,15,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ce.olx.com.br/,desktop,8d360d7e-6858-45e0-b2d6-20a3f0941142,961214544,5040,,Sim,,,2022-02-14
R_2CTejoS63JgvuaH,2021-12-16T20:38:27.861Z,43,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,ab30d097-b84f-4d18-8122-eef0df4bd963,955052457,1120,,Sim,,,2022-02-14
R_YabQX7D5XwkcYql,2021-12-16T20:39:54.826Z,43,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,43221a40-b0d9-47a0-a846-cfece2e284a7,indefinido,indefinido,,,Sim,,2022-02-14
R_3hxqSWDb0o1QfUo,2021-12-16T20:45:45.703Z,10,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,508be4a9-6e3b-4627-9fa1-708ffe495f52,indefinido,indefinido,,,Sim,,2022-02-14
R_3pfLT0c0pJjMzhI,2021-12-16T20:46:30.017Z,75,"É boa, consigo negociar",3,Poderia filtrar de alguma forma esses golpistas com anuncios fakes. ,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,a1e31ad9-0355-4d4d-9a6f-979429cb1b61,indefinido,3060,Sim,,,,2022-02-14
R_Wvzv0iBa2RwrRU5,2021-12-16T20:53:43.843Z,98,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,1b456ea7-465c-4c4f-aed5-3d652e54d3f3,indefinido,indefinido,,,Sim,,2022-02-14
R_3MSS0qmAIiwyI9t,2021-12-16T22:13:47.824Z,31,"É péssimo, nunca consigo fechar negócio",1,Tá Rui pra fazer negócio olx,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,6a4dbabc-bd19-4768-9b23-5d18380b7d5d,indefinido,indefinido,,,Sim,,2022-02-14
R_31o89IMhiej8O2T,2021-12-16T22:21:03.696Z,44,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,9a53d496-57f0-40cb-b4fb-2547e5c9a23f,indefinido,indefinido,,,Sim,,2022-02-14
R_3dYegJSYqyGc7Mk,2021-12-16T23:06:05.931Z,11,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,65a0cc90-3755-49a2-943e-e3a69b085750,indefinido,indefinido,,,Sim,,2022-02-14
R_2YLAUKCfnwztme4,2021-12-17T21:08:39.442Z,23,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,mobile,289509e6-dbda-4b27-a36a-251405c8a5c1,indefinido,2103,Sim,,,,2022-02-14
R_vBJa6HnDvfV4fTj,2021-12-17T21:09:04.310Z,34,É muito bom negociar na OLX,4,"Ótimo , consigo vender e fazer compras facilmente na OLX ",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,f82fd660-c1a1-4c45-98ac-d68f5ad4a3d7,indefinido,indefinido,,,Sim,,2022-02-14
R_3KpFaAOeTHxnPkt,2021-12-17T21:11:27.193Z,83,"É boa, consigo negociar",3,"plataforma muito boa, só tenho um ponto negativo o APP trava muito para abrir o chat.",Web,OLX_Buyer_Negotiation,https://pe.olx.com.br/,desktop,1f30db7f-9557-4613-a5bb-886d66988943,970436232,3060,,Sim,,,2022-02-14
R_2OJRLg5pr0plcDP,2021-12-17T21:14:13.742Z,19,"É péssimo, nunca consigo fechar negócio",1,"Muito golpista, não sinto confiança na compra",Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,34f75d1a-e5fe-49b6-80e9-ffe26efb8de9,indefinido,indefinido,,,Sim,,2022-02-14
R_2ux5VpIGjyLfugx,2021-12-17T21:15:34.743Z,126,"É ruim, tenho dificuldade",2,Boa parte dos anunciantes nao colocam numero de telefone e quando colocam nao atendem.,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,39cffdfa-f9e7-4c59-864f-e520194303e6,938181816,2020,,Sim,,,2022-02-14
R_PMay8YtdgbReocF,2021-12-17T21:20:13.029Z,15,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,367a5bcf-0385-4159-9b24-769944df0232,indefinido,indefinido,,,Sim,,2022-02-14
R_11dym43TRZP7Q39,2021-12-17T21:23:19.500Z,13,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,desktop,20efcbbc-23d4-4841-af6f-62827b3ec111,indefinido,8040,Sim,,,,2022-02-14
R_2UfrP4PvPE2YiHm,2021-12-17T21:27:10.180Z,163,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,0578f375-0d3d-44b0-b32f-f08e6c3e718d,indefinido,undefined,Sim,,,,2022-02-14
R_31Krmi0Leoe71c6,2021-12-17T21:31:36.755Z,8,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,desktop,0a8dba52-8020-420a-a51e-5435f8c4d040,961613193,11020,,Sim,,,2022-02-14
R_1mg6YrM8csAGDwo,2021-12-17T21:53:00.846Z,16,"É ruim, tenho dificuldade",2,ANUNCIANTES NAO RESPONDEM,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,0f0d0aa7-1ef4-4ea3-8006-de5961ca15f6,indefinido,indefinido,,,Sim,,2022-02-14
R_2BzCQTUPDUEfGRu,2021-12-17T21:56:56.278Z,73,"É boa, consigo negociar",3,Sempre negociei e sempre deu tudo certo,Web,OLX_Buyer_Negotiation,https://ba.olx.com.br/,mobile,b299109a-3fba-4732-ac31-b21b94ee6236,indefinido,3060,Sim,,,,2022-02-14
R_28TmrIlAVSR6olF,2021-12-17T22:01:00.348Z,9,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://es.olx.com.br/,desktop,11f87834-0edd-43be-8e66-3d9857d26846,indefinido,2060,Sim,,,,2022-02-14
R_3ix9swASNkrAYPx,2021-12-17T22:23:48.440Z,29,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,desktop,83970cce-b23a-4e8f-8f17-22d1dfdecd02,indefinido,2020,Sim,,,,2022-02-14
R_1oCiBiGTuGjoXwh,2021-12-17T22:24:06.282Z,10,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,mobile,f45d44dd-dc6b-441d-b97e-e147a16ca513,indefinido,indefinido,,,Sim,,2022-02-14
R_2y7vWTuPwJxK7a6,2021-12-17T22:30:02.777Z,42,"É ruim, tenho dificuldade",2,os vendedores não respondem no chat,Web,OLX_Buyer_Negotiation,https://conta.olx.com.br/,desktop,28ccdd09-d2ed-4d3b-aa66-d0ee8fa75731,indefinido,indefinido,,,Sim,,2022-02-14
R_3iIFJL7Hmzy0lpl,2021-12-17T22:30:18.397Z,38,É muito bom negociar na OLX,4,É muito bom esse site ,Web,OLX_Buyer_Negotiation,https://df.olx.com.br/,mobile,df08269d-72b8-40a2-93f8-3ced984f63b5,970541791,3060,,Sim,,,2022-02-14
R_Cjj74XUrklfWpW1,2021-12-17T22:35:50.281Z,22,"É boa, consigo negociar",3,,Web,OLX_Buyer_Negotiation,https://pe.olx.com.br/,mobile,1f92ddfa-e4d0-4145-8808-4f7abcd4d3bd,indefinido,2060,Sim,,,,2022-02-14
R_eh3TkBXcpXgXCjT,2021-12-17T22:52:13.342Z,24,É muito bom negociar na OLX,4,,Web,OLX_Buyer_Negotiation,https://rj.olx.com.br/,mobile,7821a9b6-5a00-4ad4-a718-da9211f408b5,968843248,3060,,Sim,,,2022-02-14
R_1Hi1XarNeW1REyq,2021-12-17T23:01:00.578Z,84,É muito bom negociar na OLX,4,"É super prático, problemas são depois, mas quase sempre é muito confiável.",Web,OLX_Buyer_Negotiation,https://sp.olx.com.br/,mobile,cc511611-a6a6-4a49-aae5-e034f9a3973c,969082144,10140,,Sim,,,2022-02-14
