responseid,recordeddate,duration,q1_opcao,q1_nota,q2,plataforma,pesquisa,referer,di_device_type,pubaccid,list_id,category_id,intercept_user_inserted_ad,intercept_left_page,dt
R_1cZjoss4vLkXRGB,2022-02-01T15:03:29.860Z,29,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,65e9e7a4-f9f8-46a5-ae0c-3c8fe33c1968,indefinido,indefinido,,Sim,2022-02-12
R_2tL3dm7kIKEQT6u,2022-02-01T15:03:31.724Z,15,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,93d71a9b-d7f7-48e6-95f8-b9ef22f1ddab,indefinido,indefinido,,Sim,2022-02-12
R_3O8o7vdGVntjruk,2022-02-01T15:04:09.747Z,23,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,304a3000-39d1-4f7c-a7a5-d6e2735da831,indefinido,indefinido,,Sim,2022-02-12
R_2vbKPs1DkG4QGx8,2022-02-01T15:04:20.668Z,13,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,f61eaa40-1bce-4fb7-9442-9568809a0d93,indefinido,indefinido,,Sim,2022-02-12
R_W0eOkJXiBnk6qHL,2022-02-01T15:05:05.573Z,24,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,16a774ea-30ef-4825-86c2-7509b511747e,indefinido,indefinido,,Sim,2022-02-12
R_3hycbw0cLl8uJVX,2022-02-01T15:05:33.783Z,19,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,11ec0727-59ef-4ca8-90d4-6443549f24c6,indefinido,indefinido,,Sim,2022-02-12
R_21BrjIFvPqchvTZ,2022-02-01T15:05:40.226Z,23,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,cde765b5-7fd8-4371-bec5-4241208e4e92,indefinido,indefinido,,Sim,2022-02-12
R_1gURDG7unmWksz7,2022-02-01T15:05:47.844Z,15,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,87bba148-5255-45e3-a97b-050908421b51,indefinido,indefinido,,Sim,2022-02-12
R_27jRA68vshjVKGQ,2022-02-01T15:14:52.633Z,12,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,8341dd1e-b647-4b71-a39f-49e9ea1b5fec,,,Sim,,2022-02-12
R_3EXsi2lfKkaZEiM,2022-02-01T15:22:27.327Z,9,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,b8d60451-5eee-4ecc-962c-353b067f12be,,,Sim,,2022-02-12
R_1j7c0zB8Lztv1ta,2022-02-01T15:22:55.586Z,27,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,95a5e494-8a9b-4fa9-b573-c0dd4e518f97,,,Sim,,2022-02-12
R_A5M6yrovwbXaOBP,2022-02-01T15:25:36.897Z,8,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,f1ef4a8e-a79b-442e-8965-c609fda1ebbf,,,Sim,,2022-02-12
R_1dGHRv8tGWD8ZIa,2022-02-01T15:39:34.820Z,10,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,86aac85e-7967-49da-8142-4d552393e447,,,Sim,,2022-02-12
R_1H1OnJFCbEGgN2r,2022-02-01T15:45:54.972Z,28,É muito bom publicar na OLX,4,Depois,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,cdaecbc0-abda-4196-8814-ac92c521a944,,,Sim,,2022-02-12
R_1hXdTUHUwybeAed,2022-02-01T15:48:24.550Z,18,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,251f7cf4-2886-4de9-8214-151a74887bd6,,,Sim,,2022-02-12
R_1Fte9ajUuNl1nVD,2022-02-01T16:01:24.486Z,8,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,c599265d-0d48-4e7b-a678-ff432a896bad,,,Sim,,2022-02-12
R_1Ia43mH2OrLKrWj,2022-02-01T16:03:18.011Z,28,É muito bom publicar na OLX,4,Não,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,38b1c98d-df91-464f-9640-a048a06f6924,,,Sim,,2022-02-12
R_1OlrF6FtDPe0vH9,2022-02-01T16:25:13.451Z,24,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,b99fdb3d-7ce3-4ada-8f48-0935ee976fe9,,,Sim,,2022-02-12
R_2dBbkmxyhmukbqR,2022-02-01T16:31:01.005Z,15,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,8b00698c-607f-4d0d-8a0b-243df200c8e9,,,Sim,,2022-02-12
R_21HgfcMdfEYwQIT,2022-02-01T16:38:07.207Z,35,"É bom, consigo publicar meus anúncios",3,Muito bom a Olx,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,b72178fa-00f3-4788-89c3-35c9d8923097,,,Sim,,2022-02-12
R_31XAzY2BmYVVTQA,2022-02-01T16:42:29.151Z,76,É muito bom publicar na OLX,4,nossa empresa conta sempre com anuncio na olx ,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,24ddd6f1-cf29-4556-857c-8f4bca5bf4aa,,,Sim,,2022-02-12
R_1fkYVwm6kiCNpxE,2022-02-01T16:47:16.432Z,17,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,d48f21af-8ca9-45e5-ac24-6fdf9264ed67,,,Sim,,2022-02-12
R_1mQTvtodf4ozPNU,2022-02-02T17:01:38.229Z,31,"É ruim, tenho dificuldade",2,duplicam anuncios que nunca tinha publicado ,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,380fc142-d037-4a05-aa77-4e09ca088e60,indefinido,indefinido,,Sim,2022-02-12
R_31gTXde7VQqQSMV,2022-02-02T17:02:05.491Z,19,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,8fabb28e-1925-42d0-9a7d-991ef872825f,indefinido,indefinido,,Sim,2022-02-12
R_3MzGYTLrIREvAbC,2022-02-02T17:02:10.085Z,11,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,6bb8187d-82b8-4e85-87c8-0d8232281aa8,indefinido,indefinido,,Sim,2022-02-12
R_1rGQqWCW4d35NN8,2022-02-02T17:02:51.232Z,71,É muito bom publicar na OLX,4,Eu vendi praticamente tudo o que anunciei; algumas coisas no mesmo dia em que fiz a postagem. ,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,325650f7-92c8-455c-9663-b9c112832066,indefinido,indefinido,,Sim,2022-02-12
R_2pRmlQM9wwaP4th,2022-02-02T17:02:58.653Z,66,É muito bom publicar na OLX,4,ACHO ÓTIMO PODER ANUNCIAR NA OLX!!!,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,90e80ab7-b4b5-459b-ac80-b375e9a618f1,indefinido,indefinido,,Sim,2022-02-12
R_2dHoQB6LnhT6shs,2022-02-02T17:03:16.207Z,16,É muito bom publicar na OLX,4,Obrigada,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,60004b82-bb26-47c4-9e6b-6598aa5634cd,indefinido,indefinido,,Sim,2022-02-12
R_3iCJg4PBkFZwQtc,2022-02-02T17:03:21.787Z,27,"É péssimo, nunca consigo publicar meus anúncios",1,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,7d4c2018-6edd-48b9-a819-f36144f55762,indefinido,indefinido,,Sim,2022-02-12
R_1rBu3FjjR89MdOb,2022-02-02T17:03:23.829Z,51,"É péssimo, nunca consigo publicar meus anúncios",1,"Boa tarde, vocês ficam limitando os meus anúncios, isso dificulta bastante as minhas postagens.",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,12b59599-e5fe-48ed-b932-e9ee99c3b41e,indefinido,indefinido,,Sim,2022-02-12
R_x9rWaQa6g74Yc7f,2022-02-02T17:03:24.763Z,17,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,4e929315-aff2-435f-a952-37d2d29b89db,indefinido,indefinido,,Sim,2022-02-12
R_1HnINMS6h8zMbAJ,2022-02-02T17:03:45.494Z,15,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,46882bf8-72fd-4a3f-b1aa-270aeefe1f88,indefinido,indefinido,,Sim,2022-02-12
R_3frv7bO6s9f5uKo,2022-02-02T17:03:49.473Z,26,"É bom, consigo publicar meus anúncios",3,",",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,5b44e856-f239-48ac-a96a-91e4ddc3d49a,indefinido,indefinido,,Sim,2022-02-12
R_3PTxGwpSUOAR6Dv,2022-02-02T17:04:12.697Z,26,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,a3b02950-be94-4501-8178-3d3738a7dc82,indefinido,indefinido,,Sim,2022-02-12
R_3JfteJ6tTtms29D,2022-02-02T17:05:03.609Z,20,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,fdb22371-a87a-4e7f-adc2-5f10594354eb,indefinido,indefinido,,Sim,2022-02-12
R_1eJA2w6qnwJnLeX,2022-02-02T17:05:28.368Z,22,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,f5e33a33-a86f-4683-8624-1d8227f7a35f,indefinido,indefinido,,Sim,2022-02-12
R_071mP4zkhBQl2WB,2022-02-02T17:09:02.893Z,16,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,386374da-2938-4dd5-bb9a-8d3bea7a93e1,,,Sim,,2022-02-12
R_3kthS0hoVKCH5tC,2022-02-02T17:32:05.252Z,11,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,e461ce35-cff3-4bd5-a1d1-7bf2933c265e,,,Sim,,2022-02-12
R_2rjTrSZOpRwfw1b,2022-02-02T17:36:58.043Z,11,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,3edc9c8c-8899-492a-8761-6dab4e92e38d,,,Sim,,2022-02-12
R_zcKvPd89e1EaQPT,2022-02-02T17:42:10.850Z,27,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,df418781-e2ec-48ee-b9e9-afbbf84e7e29,,,Sim,,2022-02-12
R_2pRDzaCNCzaxvkH,2022-02-02T17:54:27.332Z,72,É muito bom publicar na OLX,4,"obrigado pela oportunidade de fazer parte desta familia, so anunciar que vende, qualidade e transparencia neste site de vendas..",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,cb98a0e9-296f-44e8-aeed-e79155630c6b,,,Sim,,2022-02-12
R_qWQv9sDhVbGIdHP,2022-02-02T17:57:05.896Z,11,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,08ad9be5-c1f5-4132-84ef-e80baf43d8b2,,,Sim,,2022-02-12
R_2qeNt6kC4ZkJtTJ,2022-02-02T18:04:57.598Z,64,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,09c72869-7599-4928-99b0-66003779a4b9,,,Sim,,2022-02-12
R_1mrXVfdBVYAHcFL,2022-02-02T18:05:23.145Z,8,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,b4037555-ceba-4f5e-a278-82719a144652,,,Sim,,2022-02-12
R_2pVq0tvbTYmNaS4,2022-02-02T18:12:08.988Z,14,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,a0ca510c-d582-456c-8932-18b1d5398815,,,Sim,,2022-02-12
R_3q8KMR7UKMrJGro,2022-02-02T18:31:28.232Z,25,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,14ac6c39-dcb3-424b-aba0-7d4de266bba0,,,Sim,,2022-02-12
R_6okj9AwnGBSCyCB,2022-02-02T19:01:55.422Z,17,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,bbde9b62-a4f0-4e6f-8fdf-8711030cdead,,,Sim,,2022-02-12
R_3PZfm5Zimy1FZqJ,2022-02-02T19:14:21.763Z,10,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,0a42c114-0b9e-4a16-a003-4f7480c736da,,,Sim,,2022-02-12
R_2xV1JXS63tOrRtX,2022-02-02T19:15:42.540Z,28,É muito bom publicar na OLX,4,Preciso fazer uma venda para poder compartilhar mais informações,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,a7931a64-d346-48d1-80c7-afe1e5c0d463,,,Sim,,2022-02-12
R_1MYdAX6xy60EDlK,2022-02-02T19:47:37.419Z,15,É muito bom publicar na OLX,4,a,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,c61197f1-c379-48ee-8e58-506b03b08fcf,,,Sim,,2022-02-12
R_1CvSDfLudbhbH5A,2022-02-03T19:01:36.767Z,10,É muito bom publicar na OLX,4,ok,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,0f9fa544-11f2-466e-896c-08da9f110391,indefinido,indefinido,,Sim,2022-02-12
R_0MOlrceoFBfLDA5,2022-02-03T19:01:45.928Z,10,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,00858d4d-9323-4d95-bc4d-9935b40343a6,indefinido,indefinido,,Sim,2022-02-12
R_3J4Yl73t7FEP9Vg,2022-02-03T19:02:10.589Z,9,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,afef2c40-2a25-4012-bd39-e16a3e5dd6f3,indefinido,indefinido,,Sim,2022-02-12
R_24MIR9virHipdvE,2022-02-03T19:02:26.721Z,9,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,468aa7e3-b367-45d0-bd63-47ff985edc09,indefinido,indefinido,,Sim,2022-02-12
R_2y1OVElFoOLkLAu,2022-02-03T19:02:28.998Z,7,"É péssimo, nunca consigo publicar meus anúncios",1,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,507eafda-27a6-4e97-a2bb-f44e4ce590d0,indefinido,indefinido,,Sim,2022-02-12
R_10Gg9jj1FmpaZcf,2022-02-03T19:02:32.570Z,19,É muito bom publicar na OLX,4,"Segura e rápida 
",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,859f7002-b7a1-405e-94aa-703199216c8b,indefinido,indefinido,,Sim,2022-02-12
R_8uFkM5k5Cn4EVmp,2022-02-03T19:02:33.323Z,17,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,f3841ca3-5e00-4c9e-aa13-eca9c90226ad,,,Sim,,2022-02-12
R_sCg4fpKsBXAV2RX,2022-02-03T19:02:42.333Z,93,"É ruim, tenho dificuldade",2,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,26462389-8f2d-42b1-99fa-4c48bd7f3755,indefinido,indefinido,,Sim,2022-02-12
R_2YwVBQ6W1PWAWbw,2022-02-03T19:02:44.316Z,39,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,869c0e73-6e3b-44ac-8bfe-45f150f01c56,indefinido,indefinido,,Sim,2022-02-12
R_22JNNgpiLATbrb7,2022-02-03T19:03:03.681Z,13,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,ac32287d-342c-42c2-ad00-8ecf37aee61b,indefinido,indefinido,,Sim,2022-02-12
R_6SDQ9i95mPAjsUF,2022-02-03T19:03:18.990Z,28,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,c3058932-88b5-4243-a281-1f5a6b42469d,indefinido,indefinido,,Sim,2022-02-12
R_2fv3CRcpPJN3YMY,2022-02-03T19:03:19.728Z,75,É muito bom publicar na OLX,4,otimo amo a olx ,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,82596b19-9e51-4686-9c6f-67819e71407e,indefinido,indefinido,,Sim,2022-02-12
R_W7FxfPyfMmrfWvf,2022-02-03T19:03:22.862Z,8,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,58137848-c056-4aab-8799-dd1271eadaf4,indefinido,indefinido,,Sim,2022-02-12
R_r9eEzR5xt6l2rjH,2022-02-03T19:03:25.791Z,21,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,58a6d657-cba4-43ba-940f-e0b6e744a10a,indefinido,indefinido,,Sim,2022-02-12
R_1DHg7udvjmScdRB,2022-02-03T19:03:50.127Z,8,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,addc330a-8aa4-499b-ba43-b9319699067f,indefinido,indefinido,,Sim,2022-02-12
R_30e4JpwjxxXZEjd,2022-02-03T19:13:46.322Z,14,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,6ec5506b-d346-437c-bbca-db1072d8279f,,,Sim,,2022-02-12
R_1dmIuT4UUpnzmyk,2022-02-03T19:17:51.144Z,38,"É bom, consigo publicar meus anúncios",3,otima plataforma de vendas,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,3dfb9c94-af55-4e40-a4d3-dd81c4421336,,,Sim,,2022-02-12
R_3MccFN0ezZT9dw7,2022-02-03T19:27:20.242Z,43,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,42c65f85-6960-45f4-beb0-f6874e1fabd2,,,Sim,,2022-02-12
R_1LZGsi6vfPlAUEM,2022-02-03T19:42:23.014Z,12,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,f3acd7c6-d4bd-4660-8f52-2fbebadb7abe,,,Sim,,2022-02-12
R_0wF042oLqkWhF0R,2022-02-03T19:44:57.380Z,8,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,4f74d411-ecba-4510-92ce-1f57db73b121,,,Sim,,2022-02-12
R_9HqNhJK5WLzRUNb,2022-02-03T20:01:36.431Z,138,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,eafcc610-7c94-4131-8d14-8fde0285e2f3,,,Sim,,2022-02-12
R_2asNeOpTpuJQL0C,2022-02-03T20:08:16.550Z,82,É muito bom publicar na OLX,4,Muito bom,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,cf43c9fd-464f-4e38-9550-4085379fe143,,,Sim,,2022-02-12
R_1MWMSbOPvkvc9BY,2022-02-03T20:10:22.159Z,61,"É bom, consigo publicar meus anúncios",3,"è bom anunciar na olx, poré o site fica um pouco instavel",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,7c806039-53ea-4f9e-bde4-14d9fa4cc083,,,Sim,,2022-02-12
R_2rZd4GVh8FJ8YBj,2022-02-03T20:14:45.772Z,14,É muito bom publicar na OLX,4,exelente ,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,0f6cae3d-245a-413d-b79d-b4f237077838,,,Sim,,2022-02-12
R_2z5W4iwxG6av6c9,2022-02-03T20:16:04.819Z,46,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,05bebc90-9b75-4567-a803-64aeadc75542,,,Sim,,2022-02-12
R_2AScMVrP0v1nWbs,2022-02-03T20:22:29.567Z,343,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,2a7ece06-4b87-424f-88e5-1dbb5a1664dc,,,Sim,,2022-02-12
R_1esLQ0IplixOTFm,2022-02-03T20:23:58.340Z,25,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,f4ec04e1-1260-4e9d-a322-f51b5c949aa0,,,Sim,,2022-02-12
R_3LhbitPP6boFG2L,2022-02-03T20:40:43.239Z,13,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,cf2bbe56-f5cf-4c19-8caa-f565fdf02e79,,,Sim,,2022-02-12
R_2VgLkJFD8UNXt8f,2022-02-04T21:01:25.750Z,10,"É ruim, tenho dificuldade",2,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,57a03b3a-bcb1-4dee-a7a0-9a26cb890bcf,indefinido,indefinido,,Sim,2022-02-12
R_1hTiX1jPQS6IZUF,2022-02-04T21:01:39.775Z,11,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,96bc8a20-e916-48b3-8e7e-e5c6e8c2e421,indefinido,indefinido,,Sim,2022-02-12
R_2xQbGwA6J8uvW9e,2022-02-04T21:02:01.895Z,11,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,73554ed0-7ed1-4794-9b40-a7188a5087af,indefinido,indefinido,,Sim,2022-02-12
R_2eXucKKLmB6Y2Z1,2022-02-04T21:02:39.563Z,15,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,f2ab3832-161e-4ae0-8c51-28cbfe853d7d,indefinido,indefinido,,Sim,2022-02-12
R_UsAJ7FucYK7RJE5,2022-02-04T21:02:41.127Z,65,"É bom, consigo publicar meus anúncios",3,O App é fluido,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,8a49e92f-a9ee-409c-84f9-9a2b59871778,indefinido,indefinido,,Sim,2022-02-12
R_3ISOfdBeHdDz6rx,2022-02-04T21:04:19.774Z,133,É muito bom publicar na OLX,4,parabéns olx gosto muito da praticidade em fazer um anúncio .,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,7b148bae-2095-4b04-ba20-25f98057e975,indefinido,indefinido,,Sim,2022-02-12
R_2WYjzQcFSoT4IIU,2022-02-04T21:04:23.870Z,13,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,d084c755-3634-47ed-a706-2593c4d0f5c2,indefinido,indefinido,,Sim,2022-02-12
R_1EWIHOR3dBJoP9h,2022-02-04T21:04:25.855Z,18,"É bom, consigo publicar meus anúncios",3,NAO,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,982bfec6-1bbe-4dbc-b154-d23af9fab88f,indefinido,indefinido,,Sim,2022-02-12
R_eRKTNoYGnIvt9gB,2022-02-04T21:04:30.295Z,10,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,f634e50f-1a63-4ed7-b6c7-5b345ee62f1c,indefinido,indefinido,,Sim,2022-02-12
R_2R4VRWReIIrSMFd,2022-02-04T21:04:42.675Z,8,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,0c943b2c-4ae1-45e6-89f3-ce6bc195f3c2,indefinido,indefinido,,Sim,2022-02-12
R_2dBiGi2lOx0EkW5,2022-02-04T21:05:08.620Z,12,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,16e6c5a4-f9aa-4c13-946f-a909514d485e,indefinido,indefinido,,Sim,2022-02-12
R_b93xeAvZOYOiAMN,2022-02-04T21:05:39.616Z,91,"É ruim, tenho dificuldade",2,Tento publicar e nunca consigo,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,2e90b17e-5722-4e03-9d68-5afad1a67e58,indefinido,indefinido,,Sim,2022-02-12
R_795uavjWvtCObGF,2022-02-04T21:06:50.761Z,21,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,2ecd1158-c8de-4c79-bd06-64216e143622,indefinido,indefinido,,Sim,2022-02-12
R_3IbFYO3MdNmRYPp,2022-02-04T21:06:51.821Z,13,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,7893e701-31f1-46b7-ac6e-0613f5e364e9,indefinido,indefinido,,Sim,2022-02-12
R_1Dx9q1rbZY5bEg7,2022-02-04T21:27:46.167Z,47,É muito bom publicar na OLX,4,"Vendendo pela OLX, tenho resultado muito rápido.",Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,489313a3-db0f-4453-a859-4f85ff664f3f,,,Sim,,2022-02-12
R_3oA4zsegj41ZjWN,2022-02-04T21:42:34.751Z,30,É muito bom publicar na OLX,4,Ótimo,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,mobile,6e327a84-f4f0-463f-bde5-4aa7a76e4ed2,,,Sim,,2022-02-12
R_1N5hfmLZOWWXAzk,2022-02-04T22:14:25.690Z,13,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,5210610b-7f8f-49fd-984a-2f3cbaec2087,,,Sim,,2022-02-12
R_2q7Uk7vJlmPj5o9,2022-02-04T22:20:56.214Z,16,"É péssimo, nunca consigo publicar meus anúncios",1,NAO,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,ddc811bb-8282-41d8-954f-5b54e38867e6,,,Sim,,2022-02-12
R_1LGoW6hCRtfA329,2022-02-04T22:27:13.129Z,18,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,b281b0bf-4aa9-4bb6-9ee2-77842d1a82da,,,Sim,,2022-02-12
R_12hhO9V1ugo087z,2022-02-04T22:57:28.565Z,11,É muito bom publicar na OLX,4,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,1529bbf4-795b-4a8b-a35f-aa1d0c30a7e3,,,Sim,,2022-02-12
R_2PCrjfYqoL9nnhA,2022-02-04T23:16:03.382Z,24,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,4fd49cb5-c3f0-48d2-b348-cb91277ef07e,,,Sim,,2022-02-12
R_2D1902ItBeykEvd,2022-02-04T23:39:15.926Z,14,"É bom, consigo publicar meus anúncios",3,,Web,OLX_Seller_AdInsertion,https://www2.olx.com.br/,desktop,d8f5c5ec-1c6b-4769-9f4b-4cd5a3e824c1,,,Sim,,2022-02-12
